,Unnamed: 0,wellName,MD,SW,PredictedSw,VSH,PredictedVSH,PHIF,PredictedPHIF
279,14366,15/9-F-11 B,3396.2,1.0,0.8397953,0.422,0.3907483,0.07,0.10663243
280,14367,15/9-F-11 B,3396.3,1.0,0.84275806,0.406,0.3737289,0.072,0.10609241
281,14368,15/9-F-11 B,3396.4,1.0,0.8320148,0.408,0.37629196,0.075,0.10892072
282,14372,15/9-F-11 B,3396.8,1.0,0.8350333,0.396,0.36412337,0.071,0.107620105
283,14373,15/9-F-11 B,3396.9,1.0,0.841197,0.401,0.3683987,0.07,0.10606256
284,14374,15/9-F-11 B,3397.0,1.0,0.8419923,0.401,0.36880407,0.069,0.10581714
285,14375,15/9-F-11 B,3397.1,1.0,0.8477243,0.398,0.3657411,0.068,0.10435161
286,14376,15/9-F-11 B,3397.2,1.0,0.85833406,0.391,0.35750034,0.063,0.101110816
287,14377,15/9-F-11 B,3397.3,1.0,0.8724474,0.393,0.35931754,0.056,0.0972037
288,14378,15/9-F-11 B,3397.4,1.0,0.8822196,0.384,0.34972563,0.048,0.09487352
289,14379,15/9-F-11 B,3397.5,1.0,0.8904845,0.382,0.34800056,0.042,0.09296054
290,14380,15/9-F-11 B,3397.6,1.0,0.8894883,0.384,0.34956455,0.037,0.09384452
291,14381,15/9-F-11 B,3397.7,1.0,0.88003564,0.359,0.32540157,0.037,0.0967928
292,14382,15/9-F-11 B,3397.8,1.0,0.8663038,0.35,0.31667823,0.038,0.10080377
293,14383,15/9-F-11 B,3397.9,1.0,0.84234655,0.354,0.32122627,0.041,0.10871385
294,14384,15/9-F-11 B,3398.0,1.0,0.8366976,0.349,0.31644413,0.044,0.11007742
295,14385,15/9-F-11 B,3398.1,1.0,0.8266468,0.358,0.32607424,0.045,0.11319284
296,14386,15/9-F-11 B,3398.2,1.0,0.81963426,0.382,0.34998176,0.043,0.11554695
297,14387,15/9-F-11 B,3398.3,1.0,0.8177641,0.398,0.3659093,0.042,0.1154418
298,14388,15/9-F-11 B,3398.4,1.0,0.82169384,0.407,0.37537113,0.042,0.113183096
299,14392,15/9-F-11 B,3398.8,1.0,0.8309607,0.379,0.34675142,0.066,0.11106255
300,14393,15/9-F-11 B,3398.9,1.0,0.814512,0.37,0.33790648,0.074,0.11664243
301,14394,15/9-F-11 B,3399.0,1.0,0.80458176,0.375,0.34353787,0.079,0.12059411
302,14395,15/9-F-11 B,3399.1,1.0,0.8063645,0.386,0.35504395,0.08,0.1200754
303,14396,15/9-F-11 B,3399.2,1.0,0.8116716,0.379,0.34670267,0.075,0.11970625
304,14397,15/9-F-11 B,3399.3,1.0,0.83218867,0.378,0.3457212,0.066,0.11392949
305,14398,15/9-F-11 B,3399.4,1.0,0.8550662,0.372,0.33895594,0.058,0.10740761
306,14399,15/9-F-11 B,3399.5,1.0,0.86474335,0.374,0.3406631,0.055,0.104430705
307,14400,15/9-F-11 B,3399.6,1.0,0.8724866,0.397,0.3633025,0.057,0.102081195
308,14401,15/9-F-11 B,3399.7,1.0,0.8761979,0.417,0.38320062,0.064,0.09994529
309,14402,15/9-F-11 B,3399.8,1.0,0.8702035,0.41,0.3766393,0.072,0.1015795
310,14403,15/9-F-11 B,3399.9,1.0,0.8576873,0.395,0.36199114,0.079,0.10497595
311,14404,15/9-F-11 B,3400.0,1.0,0.85126334,0.408,0.3756394,0.084,0.104892686
312,14405,15/9-F-11 B,3400.1,1.0,0.8469054,0.395,0.36190093,0.087,0.10634695
313,14406,15/9-F-11 B,3400.2,1.0,0.85093534,0.371,0.33813754,0.088,0.10463826
314,14407,15/9-F-11 B,3400.3,1.0,0.8385143,0.361,0.32820007,0.088,0.10887994
315,14408,15/9-F-11 B,3400.4,1.0,0.8457259,0.342,0.3096941,0.088,0.10557507
316,14409,15/9-F-11 B,3400.5,1.0,0.853158,0.326,0.2940068,0.089,0.10238541
317,14410,15/9-F-11 B,3400.6,1.0,0.85708046,0.329,0.29656857,0.09,0.10082932
318,14411,15/9-F-11 B,3400.7,1.0,0.86246616,0.336,0.30331266,0.089,0.09958768
319,14412,15/9-F-11 B,3400.8,1.0,0.8763411,0.327,0.29460835,0.087,0.09345929
320,14413,15/9-F-11 B,3400.9,1.0,0.8743624,0.324,0.2924184,0.084,0.09288865
321,14414,15/9-F-11 B,3401.0,1.0,0.8688271,0.31,0.27922451,0.08,0.092809156
322,14415,15/9-F-11 B,3401.1,1.0,0.8681354,0.313,0.2811177,0.077,0.09283942
323,14416,15/9-F-11 B,3401.2,1.0,0.86992896,0.313,0.28203878,0.075,0.09183742
324,14417,15/9-F-11 B,3401.3,1.0,0.86782914,0.304,0.27293882,0.076,0.091046736
325,14418,15/9-F-11 B,3401.4,1.0,0.8625332,0.298,0.26733914,0.079,0.09089005
326,14419,15/9-F-11 B,3401.5,1.0,0.85240316,0.291,0.26093504,0.08,0.09245303
327,14420,15/9-F-11 B,3401.6,1.0,0.8433161,0.285,0.25517008,0.08,0.09461725
328,14421,15/9-F-11 B,3401.7,1.0,0.8292579,0.288,0.25868323,0.077,0.09901115
329,14422,15/9-F-11 B,3401.8,1.0,0.8153215,0.286,0.25689754,0.073,0.102233455
330,14423,15/9-F-11 B,3401.9,1.0,0.8137939,0.279,0.25008708,0.069,0.1015705
331,14424,15/9-F-11 B,3402.0,1.0,0.81322926,0.269,0.24068342,0.063,0.102644265
332,14425,15/9-F-11 B,3402.1,1.0,0.8155623,0.275,0.24708794,0.054,0.10382567
333,14426,15/9-F-11 B,3402.2,1.0,0.81816727,0.28,0.25100312,0.042,0.10312794
334,14427,15/9-F-11 B,3402.3,1.0,0.8322581,0.266,0.23822637,0.028,0.09696852
335,14428,15/9-F-11 B,3402.4,1.0,0.83087885,0.234,0.20939685,0.02,0.09777305
336,14429,15/9-F-11 B,3402.5,1.0,0.83061206,0.233,0.20852458,0.02,0.097419545
337,14430,15/9-F-11 B,3402.6,1.0,0.7860079,0.21,0.1891502,0.022,0.110429905
338,14435,15/9-F-11 B,3403.1,0.831,0.7243826,0.259,0.23238061,0.096,0.12027428
339,14436,15/9-F-11 B,3403.2,0.789,0.70698816,0.253,0.2268516,0.103,0.12550804
340,14437,15/9-F-11 B,3403.3,0.744,0.69296825,0.255,0.22935425,0.108,0.12893039
341,14438,15/9-F-11 B,3403.4,0.73,0.68088853,0.268,0.24202909,0.11,0.13299899
342,14439,15/9-F-11 B,3403.5,0.744,0.6747311,0.274,0.24770255,0.108,0.13534647
343,14440,15/9-F-11 B,3403.6,0.776,0.67971087,0.271,0.24485008,0.103,0.13390273
344,14441,15/9-F-11 B,3403.7,0.801,0.67507136,0.257,0.23163323,0.099,0.1352241
345,14442,15/9-F-11 B,3403.8,0.795,0.68035364,0.261,0.2346919,0.1,0.13275515
346,14443,15/9-F-11 B,3403.9,0.765,0.66499424,0.268,0.24206986,0.104,0.13795939
347,14444,15/9-F-11 B,3404.0,0.739,0.6390557,0.262,0.23670898,0.109,0.14726806
348,14445,15/9-F-11 B,3404.1,0.737,0.6308952,0.258,0.23346739,0.113,0.15118699
349,14446,15/9-F-11 B,3404.2,0.76,0.6133084,0.257,0.23215584,0.114,0.15842316
350,14447,15/9-F-11 B,3404.3,0.812,0.60730344,0.263,0.23857509,0.112,0.16224405
351,14448,15/9-F-11 B,3404.4,0.842,0.6067357,0.268,0.24285899,0.11,0.16396856
352,14449,15/9-F-11 B,3404.5,0.861,0.58879185,0.267,0.2427332,0.107,0.1697925
353,14450,15/9-F-11 B,3404.6,0.871,0.5942378,0.26,0.23556243,0.106,0.16822463
354,14451,15/9-F-11 B,3404.7,0.866,0.59098357,0.275,0.24993272,0.106,0.16851231
355,14452,15/9-F-11 B,3404.8,0.864,0.5805366,0.274,0.24990283,0.108,0.17119041
356,14453,15/9-F-11 B,3404.9,0.855,0.5787306,0.277,0.25274733,0.11,0.17271622
357,14454,15/9-F-11 B,3405.0,0.824,0.57238066,0.279,0.25499436,0.114,0.1759006
358,14455,15/9-F-11 B,3405.1,0.795,0.54708517,0.275,0.2510226,0.118,0.18188967
359,14456,15/9-F-11 B,3405.2,0.762,0.5457791,0.301,0.2769079,0.122,0.18377252
360,14457,15/9-F-11 B,3405.3,0.731,0.5426089,0.285,0.26172724,0.126,0.18286616
361,14458,15/9-F-11 B,3405.4,0.701,0.54924214,0.259,0.23617922,0.129,0.1778929
362,14459,15/9-F-11 B,3405.5,0.665,0.5569834,0.25,0.22742413,0.132,0.17298411
363,14460,15/9-F-11 B,3405.6,0.647,0.5585852,0.257,0.23424272,0.134,0.17176512
364,14461,15/9-F-11 B,3405.7,0.652,0.55534935,0.262,0.23846738,0.132,0.17107154
365,14462,15/9-F-11 B,3405.8,0.665,0.5566132,0.271,0.2478212,0.127,0.17117715
366,14463,15/9-F-11 B,3405.9,0.691,0.5593195,0.27,0.24599336,0.121,0.17055513
367,14464,15/9-F-11 B,3406.0,0.709,0.56880033,0.243,0.21959253,0.116,0.16711968
368,14465,15/9-F-11 B,3406.1,0.661,0.55836296,0.234,0.2116268,0.116,0.16839024
369,14466,15/9-F-11 B,3406.2,0.628,0.5310178,0.235,0.21372865,0.119,0.17384742
370,14467,15/9-F-11 B,3406.3,0.624,0.53013057,0.235,0.21356095,0.121,0.17549133
371,14468,15/9-F-11 B,3406.4,0.622,0.50617456,0.238,0.21690501,0.122,0.18346152
372,14473,15/9-F-11 B,3406.9,0.722,0.532961,0.226,0.2042343,0.111,0.17613247
373,14475,15/9-F-11 B,3407.1,0.741,0.566926,0.222,0.20002845,0.106,0.16244203
374,14476,15/9-F-11 B,3407.2,0.767,0.58440673,0.212,0.19037862,0.108,0.15684709
375,14477,15/9-F-11 B,3407.3,0.734,0.60504746,0.222,0.19934945,0.111,0.1489639
376,14478,15/9-F-11 B,3407.4,0.722,0.6012865,0.223,0.20100957,0.114,0.14907458
377,14479,15/9-F-11 B,3407.5,0.743,0.59941936,0.212,0.19076696,0.112,0.15010744
378,14480,15/9-F-11 B,3407.6,0.811,0.59538907,0.204,0.18366529,0.102,0.1519852
379,14481,15/9-F-11 B,3407.7,0.949,0.60299695,0.197,0.1772295,0.087,0.1502141
380,14482,15/9-F-11 B,3407.8,1.0,0.6057749,0.191,0.17169067,0.074,0.15099226
381,14483,15/9-F-11 B,3407.9,1.0,0.60223377,0.185,0.16693984,0.068,0.15116324
382,14484,15/9-F-11 B,3408.0,1.0,0.6174563,0.196,0.17649232,0.073,0.14584512
383,14485,15/9-F-11 B,3408.1,0.964,0.6036087,0.2,0.18021308,0.084,0.1441015
384,14486,15/9-F-11 B,3408.2,0.812,0.6051155,0.217,0.19509894,0.097,0.14184876
385,14487,15/9-F-11 B,3408.3,0.719,0.5876514,0.226,0.20327196,0.108,0.14340553
386,14488,15/9-F-11 B,3408.4,0.648,0.593694,0.225,0.20266424,0.117,0.13966712
387,14489,15/9-F-11 B,3408.5,0.595,0.5658499,0.223,0.20092992,0.124,0.14657095
388,14490,15/9-F-11 B,3408.6,0.561,0.55258656,0.223,0.20180888,0.13,0.14823094
389,14501,15/9-F-11 B,3409.7,0.611,0.5846583,0.193,0.17411491,0.099,0.12032462
390,14502,15/9-F-11 B,3409.8,0.651,0.5878758,0.184,0.16585527,0.093,0.11925386
391,14504,15/9-F-11 B,3410.0,0.749,0.61350846,0.189,0.16997866,0.081,0.11145301
392,14505,15/9-F-11 B,3410.1,0.796,0.62112397,0.186,0.16737558,0.076,0.10915005
393,14506,15/9-F-11 B,3410.2,0.844,0.6034686,0.177,0.1598149,0.072,0.11522687
394,14507,15/9-F-11 B,3410.3,0.873,0.61167705,0.182,0.16343804,0.069,0.11283159
395,14508,15/9-F-11 B,3410.4,0.881,0.621888,0.186,0.16773157,0.068,0.1089632
396,14509,15/9-F-11 B,3410.5,0.858,0.6112386,0.183,0.16445036,0.069,0.111507624
397,14510,15/9-F-11 B,3410.6,0.814,0.6246442,0.189,0.16995393,0.072,0.10733014
398,14511,15/9-F-11 B,3410.7,0.763,0.6088259,0.198,0.17811263,0.077,0.11345619
399,14512,15/9-F-11 B,3410.8,0.728,0.6112974,0.206,0.18571804,0.08,0.112847164
400,14514,15/9-F-11 B,3411.0,0.735,0.6007551,0.186,0.16764517,0.079,0.11552134
401,14515,15/9-F-11 B,3411.1,0.764,0.6273848,0.199,0.17857864,0.076,0.107982025
402,14516,15/9-F-11 B,3411.2,0.799,0.6425739,0.197,0.17729776,0.075,0.104276955
403,14517,15/9-F-11 B,3411.3,0.804,0.64767885,0.194,0.17483842,0.074,0.10259247
404,14518,15/9-F-11 B,3411.4,0.821,0.6484804,0.195,0.17529331,0.074,0.10343069
405,14519,15/9-F-11 B,3411.5,0.823,0.6570804,0.205,0.18439537,0.073,0.10065004
406,14520,15/9-F-11 B,3411.6,0.858,0.6592322,0.203,0.18222044,0.071,0.10126822
407,14521,15/9-F-11 B,3411.7,0.915,0.6664879,0.192,0.17259231,0.069,0.09909873
408,14522,15/9-F-11 B,3411.8,0.977,0.6786192,0.189,0.17000672,0.067,0.09765084
409,14523,15/9-F-11 B,3411.9,1.0,0.68432915,0.187,0.16870031,0.065,0.09714365
410,14524,15/9-F-11 B,3412.0,1.0,0.69528437,0.186,0.16741447,0.065,0.09315473
411,14525,15/9-F-11 B,3412.1,1.0,0.7191567,0.197,0.17704739,0.063,0.08667879
412,14526,15/9-F-11 B,3412.2,1.0,0.7176094,0.191,0.17189567,0.062,0.0855342
413,14527,15/9-F-11 B,3412.3,1.0,0.7339082,0.194,0.17502607,0.063,0.08156341
414,14528,15/9-F-11 B,3412.4,0.987,0.7466896,0.207,0.18610461,0.064,0.07677695
415,14529,15/9-F-11 B,3412.5,0.923,0.72976154,0.205,0.1843233,0.065,0.07975575
416,14530,15/9-F-11 B,3412.6,0.947,0.7264441,0.216,0.19425575,0.062,0.080547884
417,14531,15/9-F-11 B,3412.7,1.0,0.7474344,0.224,0.20095676,0.055,0.07343471
418,14532,15/9-F-11 B,3412.8,1.0,0.7536199,0.21,0.18893424,0.046,0.07228364
419,14533,15/9-F-11 B,3412.9,1.0,0.7664643,0.211,0.1891839,0.039,0.0691659
420,14534,15/9-F-11 B,3413.0,1.0,0.7741033,0.204,0.18325956,0.033,0.067267254
421,14535,15/9-F-11 B,3413.1,1.0,0.7917439,0.203,0.18273573,0.027,0.06320703
422,14536,15/9-F-11 B,3413.2,1.0,0.82481253,0.21,0.18864334,0.02,0.054059744
423,14537,15/9-F-11 B,3413.3,1.0,0.8546084,0.215,0.1928382,0.02,0.04527755
424,14538,15/9-F-11 B,3413.4,1.0,0.8807514,0.217,0.19462891,0.02,0.03980735
425,14539,15/9-F-11 B,3413.5,1.0,0.88204795,0.205,0.18496937,0.02,0.039934933
426,14540,15/9-F-11 B,3413.6,1.0,0.9102981,0.215,0.1928909,0.02,0.032111704
427,14544,15/9-F-11 B,3414.0,1.0,0.93753767,0.211,0.19046766,0.02,0.027719423
428,14545,15/9-F-11 B,3414.1,1.0,0.94769204,0.214,0.19240369,0.02,0.027955234
429,14546,15/9-F-11 B,3414.2,1.0,0.9581981,0.219,0.19715917,0.02,0.027887002
430,14547,15/9-F-11 B,3414.3,1.0,0.96932936,0.228,0.20443368,0.02,0.027059317
431,14548,15/9-F-11 B,3414.4,1.0,0.9801619,0.249,0.22267275,0.02,0.024860233
432,14549,15/9-F-11 B,3414.5,1.0,0.96599317,0.265,0.23698543,0.02,0.029966518
433,14550,15/9-F-11 B,3414.6,1.0,0.96165097,0.279,0.24878813,0.02,0.032957822
434,14551,15/9-F-11 B,3414.7,1.0,0.94370234,0.306,0.27368686,0.02,0.040836066
435,14552,15/9-F-11 B,3414.8,1.0,0.9179261,0.37,0.3354749,0.02,0.052040786
436,14553,15/9-F-11 B,3414.9,1.0,0.88378656,0.446,0.41401306,0.023,0.063619494
437,14554,15/9-F-11 B,3415.0,1.0,0.8872346,0.496,0.46929196,0.031,0.061137274
438,14555,15/9-F-11 B,3415.1,1.0,0.87491596,0.509,0.48533246,0.037,0.06729901
439,14556,15/9-F-11 B,3415.2,1.0,0.8792201,0.543,0.52261615,0.04,0.0674589
440,14557,15/9-F-11 B,3415.3,1.0,0.87944627,0.582,0.5662522,0.041,0.07065317
441,14558,15/9-F-11 B,3415.4,1.0,0.8875706,0.622,0.609583,0.042,0.0720807
442,14559,15/9-F-11 B,3415.5,1.0,0.8869598,0.635,0.62325805,0.043,0.0746997
443,14560,15/9-F-11 B,3415.6,1.0,0.89624596,0.654,0.6440281,0.043,0.07510346
444,14561,15/9-F-11 B,3415.7,1.0,0.9074862,0.67,0.6607673,0.041,0.074629486
445,14562,15/9-F-11 B,3415.8,1.0,0.93025184,0.695,0.6868225,0.035,0.071741045
446,14564,15/9-F-11 B,3416.0,1.0,0.96091616,0.712,0.7033756,0.02,0.067960024
447,14572,15/9-F-11 B,3416.8,1.0,0.9610177,0.705,0.69630134,0.024,0.06759688
448,14573,15/9-F-11 B,3416.9,1.0,0.95237577,0.696,0.6864748,0.027,0.068776965
449,14574,15/9-F-11 B,3417.0,1.0,0.95491385,0.7,0.6908521,0.029,0.06797364
450,14575,15/9-F-11 B,3417.1,1.0,0.9736457,0.726,0.71820945,0.032,0.06483719
451,14576,15/9-F-11 B,3417.2,1.0,0.9875344,0.748,0.7421477,0.036,0.06275767
452,14577,15/9-F-11 B,3417.3,1.0,0.9923918,0.761,0.7555238,0.041,0.06199166
453,14578,15/9-F-11 B,3417.4,1.0,0.99737513,0.773,0.7682161,0.043,0.061118975
454,14579,15/9-F-11 B,3417.5,1.0,0.9702809,0.738,0.73914325,0.044,0.0652186
455,14580,15/9-F-11 B,3417.6,1.0,0.9342423,0.704,0.6966758,0.044,0.0705114
456,14581,15/9-F-11 B,3417.7,1.0,0.9340329,0.703,0.6956421,0.045,0.070328444
457,14582,15/9-F-11 B,3417.8,1.0,0.9371121,0.701,0.69353384,0.045,0.06872547
458,14583,15/9-F-11 B,3417.9,1.0,0.9415215,0.705,0.6979952,0.046,0.06793034
459,14584,15/9-F-11 B,3418.0,1.0,0.95136595,0.719,0.7123185,0.048,0.06604248
460,14585,15/9-F-11 B,3418.1,1.0,0.9490304,0.725,0.71850276,0.053,0.06683384
461,14586,15/9-F-11 B,3418.2,1.0,0.96226466,0.742,0.7370048,0.058,0.06463599
462,14587,15/9-F-11 B,3418.3,1.0,0.9546248,0.737,0.73216796,0.061,0.06585568
463,14588,15/9-F-11 B,3418.4,1.0,0.9239258,0.703,0.6962982,0.062,0.07083641
464,14589,15/9-F-11 B,3418.5,1.0,0.9227488,0.7,0.6933749,0.063,0.070650354
465,14590,15/9-F-11 B,3418.6,1.0,0.9228649,0.7,0.69369704,0.063,0.07077737
466,14591,15/9-F-11 B,3418.7,1.0,0.9138652,0.693,0.68641245,0.064,0.07278451
467,14592,15/9-F-11 B,3418.8,1.0,0.92804384,0.711,0.70463824,0.065,0.07081738
468,14593,15/9-F-11 B,3418.9,1.0,0.9456576,0.728,0.7226653,0.064,0.06824696
469,14594,15/9-F-11 B,3419.0,1.0,0.9643731,0.744,0.7394609,0.063,0.064874336
470,14595,15/9-F-11 B,3419.1,1.0,0.9773427,0.754,0.7493535,0.062,0.06294592
471,14596,15/9-F-11 B,3419.2,1.0,0.9802588,0.755,0.7502742,0.06,0.062411487
472,14597,15/9-F-11 B,3419.3,1.0,0.98076427,0.752,0.7462072,0.059,0.062309086
473,14598,15/9-F-11 B,3419.4,1.0,0.96353936,0.729,0.7231329,0.059,0.064643025
474,14599,15/9-F-11 B,3419.5,1.0,0.95689833,0.718,0.7108398,0.06,0.06552951
475,14600,15/9-F-11 B,3419.6,1.0,0.9570397,0.721,0.71446884,0.061,0.065672964
476,14601,15/9-F-11 B,3419.7,1.0,0.95438766,0.722,0.71532106,0.062,0.06664346
477,14602,15/9-F-11 B,3419.8,1.0,0.9505255,0.721,0.7145598,0.064,0.06753558
478,14603,15/9-F-11 B,3419.9,1.0,0.94157743,0.713,0.70611775,0.065,0.06921241
479,14604,15/9-F-11 B,3420.0,1.0,0.91891634,0.688,0.67993164,0.064,0.07278329
480,14605,15/9-F-11 B,3420.1,1.0,0.9224302,0.693,0.68589324,0.064,0.07258201
481,14606,15/9-F-11 B,3420.2,1.0,0.93769526,0.711,0.704936,0.064,0.07045703
482,14607,15/9-F-11 B,3420.3,1.0,0.9366642,0.712,0.70553446,0.063,0.07099956
483,14608,15/9-F-11 B,3420.4,1.0,0.97201455,0.751,0.74566555,0.062,0.06561136
484,14609,15/9-F-11 B,3420.5,1.0,0.99303985,0.774,0.7698667,0.061,0.062164366
485,14610,15/9-F-11 B,3420.6,1.0,0.9837625,0.768,0.76368845,0.063,0.064448014
486,14611,15/9-F-11 B,3420.7,1.0,0.95169306,0.738,0.73344374,0.068,0.07084933
487,14612,15/9-F-11 B,3420.8,1.0,0.93481445,0.723,0.7179658,0.073,0.07399519
488,14613,15/9-F-11 B,3420.9,1.0,0.92094123,0.708,0.7019758,0.076,0.07640764
489,14614,15/9-F-11 B,3421.0,1.0,0.91482365,0.703,0.6969162,0.077,0.07784328
490,14615,15/9-F-11 B,3421.1,1.0,0.90182436,0.689,0.6831076,0.078,0.08039124
491,14616,15/9-F-11 B,3421.2,1.0,0.90145403,0.688,0.681365,0.077,0.08070442
492,14617,15/9-F-11 B,3421.3,1.0,0.931525,0.717,0.7116009,0.076,0.075178966
493,14618,15/9-F-11 B,3421.4,1.0,0.944741,0.728,0.722183,0.076,0.072949976
494,14619,15/9-F-11 B,3421.5,1.0,0.9442904,0.726,0.7206094,0.077,0.0732421
495,14620,15/9-F-11 B,3421.6,1.0,0.9299823,0.712,0.70617557,0.078,0.07624073
496,14621,15/9-F-11 B,3421.7,1.0,0.9118388,0.698,0.6917812,0.081,0.08020058
497,14622,15/9-F-11 B,3421.8,1.0,0.92699075,0.719,0.71349907,0.083,0.078491926
498,14623,15/9-F-11 B,3421.9,1.0,0.90718484,0.698,0.6926124,0.085,0.08289668
499,14624,15/9-F-11 B,3422.0,1.0,0.93215865,0.723,0.7176496,0.085,0.07833615
500,14625,15/9-F-11 B,3422.1,1.0,0.9362925,0.722,0.71653515,0.084,0.07739931
501,14626,15/9-F-11 B,3422.2,1.0,0.94062793,0.725,0.71974266,0.085,0.07720211
502,14627,15/9-F-11 B,3422.3,1.0,0.94701385,0.736,0.7313236,0.087,0.076767236
503,14628,15/9-F-11 B,3422.4,1.0,0.9385812,0.733,0.7281287,0.091,0.07888189
504,14629,15/9-F-11 B,3422.5,1.0,0.9144342,0.71,0.7046726,0.094,0.083571926
505,14630,15/9-F-11 B,3422.6,1.0,0.9219637,0.712,0.7068236,0.094,0.08156863
506,14631,15/9-F-11 B,3422.7,1.0,0.92435443,0.705,0.6992128,0.091,0.080437064
507,14632,15/9-F-11 B,3422.8,1.0,0.9277519,0.703,0.69600314,0.085,0.08000159
508,14633,15/9-F-11 B,3422.9,1.0,0.94005525,0.718,0.7119192,0.081,0.078286916
509,14634,15/9-F-11 B,3423.0,1.0,0.9246142,0.704,0.69759005,0.079,0.08145027
510,14635,15/9-F-11 B,3423.1,1.0,0.9237064,0.705,0.69897103,0.08,0.08160514
511,14636,15/9-F-11 B,3423.2,1.0,0.9176004,0.7,0.6934656,0.083,0.08306892
512,14637,15/9-F-11 B,3423.3,1.0,0.91763467,0.703,0.6967826,0.085,0.08387484
513,14638,15/9-F-11 B,3423.4,1.0,0.9210665,0.71,0.7045594,0.084,0.08383906
514,14639,15/9-F-11 B,3423.5,1.0,0.9485898,0.737,0.7320963,0.077,0.07918699
515,14640,15/9-F-11 B,3423.6,1.0,0.9751326,0.756,0.75182974,0.066,0.07404767
516,14641,15/9-F-11 B,3423.7,1.0,0.98223937,0.754,0.74843013,0.055,0.07255939
517,14642,15/9-F-11 B,3423.8,1.0,0.98318934,0.749,0.7428181,0.049,0.071458295
518,14643,15/9-F-11 B,3423.9,1.0,0.99199724,0.757,0.75196934,0.051,0.06985861
519,14644,15/9-F-11 B,3424.0,1.0,0.97647786,0.74,0.734218,0.059,0.07243772
520,14645,15/9-F-11 B,3424.1,1.0,0.9602722,0.723,0.7163384,0.069,0.074821025
521,14646,15/9-F-11 B,3424.2,1.0,0.94970345,0.712,0.7051836,0.077,0.07667819
522,14647,15/9-F-11 B,3424.3,1.0,0.9437667,0.709,0.7017161,0.08,0.077994704
523,14648,15/9-F-11 B,3424.4,1.0,0.9363172,0.706,0.6992061,0.082,0.08009361
524,14649,15/9-F-11 B,3424.5,1.0,0.92729604,0.703,0.69697315,0.083,0.082844764
525,14650,15/9-F-11 B,3424.6,1.0,0.9264904,0.701,0.6943387,0.082,0.08360416
526,14651,15/9-F-11 B,3424.7,1.0,0.9352608,0.71,0.7031605,0.077,0.08236173
527,14652,15/9-F-11 B,3424.8,1.0,0.93029743,0.697,0.68962836,0.07,0.08223607
528,14653,15/9-F-11 B,3424.9,1.0,0.9289928,0.689,0.6810453,0.066,0.082722396
529,14654,15/9-F-11 B,3425.0,1.0,0.9356369,0.697,0.68920743,0.065,0.08201866
530,14655,15/9-F-11 B,3425.1,1.0,0.9450798,0.708,0.7010305,0.066,0.08057988
531,14656,15/9-F-11 B,3425.2,1.0,0.9546896,0.717,0.7104672,0.064,0.07860084
532,14657,15/9-F-11 B,3425.3,1.0,0.95224595,0.704,0.69623065,0.059,0.07889134
533,14658,15/9-F-11 B,3425.4,1.0,0.9619485,0.706,0.6974499,0.053,0.076422304
534,14659,15/9-F-11 B,3425.5,1.0,0.9658371,0.708,0.69971776,0.052,0.07601228
535,14660,15/9-F-11 B,3425.6,1.0,0.9635699,0.704,0.6955028,0.055,0.07658844
536,14661,15/9-F-11 B,3425.7,1.0,0.9460902,0.694,0.685206,0.061,0.08039081
537,14662,15/9-F-11 B,3425.8,1.0,0.9548906,0.711,0.7028843,0.066,0.07901235
538,14663,15/9-F-11 B,3425.9,1.0,0.9642725,0.721,0.71348447,0.068,0.07684314
539,14664,15/9-F-11 B,3426.0,1.0,0.9576833,0.71,0.7019676,0.066,0.07745789
540,14665,15/9-F-11 B,3426.1,1.0,0.9428978,0.688,0.67933774,0.064,0.079785556
541,14666,15/9-F-11 B,3426.2,1.0,0.95947564,0.708,0.7001165,0.064,0.076179996
542,14667,15/9-F-11 B,3426.3,1.0,0.956735,0.705,0.69639814,0.066,0.076470345
543,14668,15/9-F-11 B,3426.4,1.0,0.96304226,0.712,0.7043881,0.068,0.07483402
544,14669,15/9-F-11 B,3426.5,1.0,0.986802,0.739,0.7317495,0.068,0.07051501
545,14670,15/9-F-11 B,3426.6,1.0,0.9783677,0.73,0.7224686,0.067,0.0712768
546,14671,15/9-F-11 B,3426.7,1.0,0.9865954,0.743,0.7371789,0.066,0.07002404
547,14672,15/9-F-11 B,3426.8,1.0,0.97700036,0.737,0.7306395,0.065,0.07170543
548,14673,15/9-F-11 B,3426.9,1.0,0.9630519,0.723,0.71567345,0.063,0.073899984
549,14674,15/9-F-11 B,3427.0,1.0,0.9723598,0.732,0.7249653,0.06,0.07125729
550,14675,15/9-F-11 B,3427.1,1.0,0.9914185,0.748,0.74184847,0.056,0.0665665
551,14676,15/9-F-11 B,3427.2,1.0,1.0090275,0.762,0.7558787,0.052,0.06313826
552,14677,15/9-F-11 B,3427.3,1.0,1.0246007,0.776,0.77034205,0.048,0.06048292
553,14678,15/9-F-11 B,3427.4,1.0,1.0307889,0.784,0.778711,0.046,0.06064242
554,14679,15/9-F-11 B,3427.5,1.0,1.0422528,0.802,0.79741585,0.047,0.060676664
555,14682,15/9-F-11 B,3427.8,1.0,1.053678,0.822,0.81856775,0.057,0.061481997
556,14691,15/9-F-11 B,3428.7,1.0,0.98803127,0.783,0.7802844,0.08,0.0730733
557,14692,15/9-F-11 B,3428.8,1.0,0.9787853,0.776,0.7724984,0.08,0.07479492
